id,first_name,received,administrator,guide_code,Country of Origin,Initial_guide_code,custom trip,trip_code,status,departure_date,duration,guide_confirmed_date,guide_availability confirmed,availability,guide_recommendation,main_activity,skill_level,destination_country,people_count,cancellation_reason,source,base_price_local_currency,price_currency,exchange_rate,payment_method
20977,,12/12/2018,,316,United Kingdom,34,Yes,#N/A,1_cancelled,,1,15/12/2018,Affirmative,From 06-Mar-2019 to 06-Mar-2019," 
",Heliskiing,,74,1,Pending - Form not filled,Referral,380,EUR,1,
20976,Daniel,12/12/2018,,223,France,223,,441,1_cancelled,,1,13/12/2018,Affirmative,From 18-Dec-2018 to 19-Dec-2018," 
",Hiking,,38,4,Pending - Form not filled,Paid,360,USD,0.879,
20975,David,12/12/2018,,306,United Kingdom,306,,561,1_cancelled,,5,14/12/2018,Affirmative,From 04-Mar-2019 to 10-Mar-2019," 
",Heliskiing,intermediate,74,3,Pending - Form not filled,Organic,1800,EUR,1,
20973,,12/12/2018,,260,United Kingdom,260,,542,1_cancelled,,1,25/03/2018,None,," 
",Hiking,,84,More than 20,Pending - Form not filled,Organic,to confirm,USD,0.879,
20969,Marina,12/12/2018,,31,United Kingdom,373,,415,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,,More than 20,Pending - Form not filled,Organic,to confirm,EUR,1,
20961,,11/12/2018,,232,Germany,357,,536,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,200,More than 20,Pending - Form not filled,Organic,to confirm,EUR,1,
20960,Kristof,11/12/2018,,262,,262,,132,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,108,More than 20,Pending - Form not filled,Unknown,to confirm,EUR,1,
20951,Erik,11/12/2018,,348,Sweden,176,,35,1_cancelled,,2,17/12/2018,Affirmative,From 30-Dec-2018 to 08-Jan-2019," 
",Heliskiing,,110,3,Pending - Form not filled,Organic,80000,EUR,1,
20947,Florian,11/12/2018,,218,Germany,218,,404,1_cancelled,,2,25/03/2018,None,," 
",Heliskiing,,14,More than 20,Pending - Form not filled,Organic,to confirm,EUR,1,
20935,,11/12/2018,,211,Pakistan,211,,120,1_cancelled,,12,25/03/2018,None,," 
",Mountaineering,,10,More than 20,Pending - Form not filled,Organic,to confirm,USD,0.879,
20930,Brittney,11/12/2018,,343,Canada,343,,656,1_cancelled,,15,11/12/2018,Affirmative,From 03-Jan-2019 to 18-Jan-2019," 
",Rock Climbing,intermediate,10,1,Pending - Form not filled,Organic,790,USD,0.879,
20929,Jackie,11/12/2018,,295,United States,218,Yes,#N/A,1_cancelled,,1,18/12/2018,Affirmative,From 23-Dec-2018 to 26-Dec-2018," 
",Heliskiing,,81,5,Pending - Form not filled,Unknown,0.05,EUR,1,
20927,,11/12/2018,,25,United States,25,,172,1_cancelled,,4,11/12/2018,Negative,"From 11-Feb-2019 to 14-Feb-2019
From 18-Feb-2019 to 21-Feb-2019"," 
",Mountaineering,advanced,14,3,Pending - Form not filled,Organic,to confirm,USD,0.879,
20916,,11/12/2018,,87,United States,376,,157,1_cancelled,,3,25/03/2018,None,," 
",Heliskiing,,,More than 20,Pending - Form not filled,Organic,to confirm,USD,0.879,
20911,Natalie,10/12/2018,,229,United Kingdom,229,,690,1_cancelled,,2,25/03/2018,None,," 
",Hiking,,33,More than 20,Pending - Form not filled,Organic,to confirm,EUR,1,
20907,,10/12/2018,,262,Singapore,262,,398,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,108,More than 20,Pending - Form not filled,Organic,to confirm,EUR,1,
20906,Siobhan,10/12/2018,,115,United Kingdom,115,,498,1_cancelled,,3,10/12/2018,Affirmative,From 07-Jan-2019 to 11-Jan-2019," 
",Heliskiing,advanced,74,3,Pending - Form not filled,Organic,380,EUR,1,
20901,,10/12/2018,,306,,306,,375,1_cancelled,,5,25/03/2018,None,," 
",Mountaineering,,74,More than 20,Pending - Form not filled,Unknown,to confirm,EUR,1,
20892,Uldis,10/12/2018,,126,Latvia,375,,715,1_cancelled,,3,11/12/2018,Affirmative,From 12-Dec-2018 to 16-Dec-2018," 
",Heliskiing,intermediate,212,1,Pending - Form not filled,Organic,620,CHF,0.8788,
20891,,10/12/2018,,326,Jordan,326,,13,1_cancelled,,3,25/03/2018,None,," 
",Hiking,,21,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20890,Leticia,10/12/2018,,118,Ireland,118,,625,1_cancelled,,3,10/12/2018,Affirmative,From 08-Jan-2019 to 08-Jan-2019," 
",Heliskiing,beginner,205,3,Weather conditions / Too early to book / Time response from guide,Organic,300,EUR,1,
20888,Joe,10/12/2018,,13,United States,13,,125,1_cancelled,,7,10/12/2018,Affirmative,From 31-Dec-2018 to 18-Jan-2019," 
",Mountaineering,intermediate,119,1,Pending - Form not filled,Organic,800,EUR,1,
20877,Huong,10/12/2018,,320,Viet Nam,348,,25,1_cancelled,,3,14/12/2018,Affirmative,From 27-Dec-2018 to 27-Dec-2018," 
",Heliskiing,beginner,110,8,Pending - Form not filled,Organic,240000,JPY,0.0077,
20876,,10/12/2018,,38,,415,Yes,#N/A,1_cancelled,,4,12/12/2018,Negative,From 14-Feb-2019 to 18-Feb-2019," 
",,intermediate,232,1,Pending - Form not filled,web,to confirm,USD,0.879,
20875,,10/12/2018,,92,United States,92,,54,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,63,Unknown,Pending - Form not filled,Paid,to confirm,USD,0.879,
20874,John,9/12/2018,,70,France,70,,468,1_cancelled,,3,10/12/2018,Affirmative,From 25-Dec-2018 to 26-Dec-2018," 
",Ice Climbing,beginner,199,3,Pending - Form not filled,Organic,276,EUR,1,
20873,,9/12/2018,,303,United States,303,,77,1_cancelled,,3,25/03/2018,None,," 
",Hiking,,10,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20870,,9/12/2018,,265,Peru,265,,86,1_cancelled,,3,25/03/2018,None,," 
",Mountaineering,,174,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20863,,9/12/2018,,242,Russia,242,,149,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,33,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20862,Albert,9/12/2018,,100,Spain,100,,507,1_cancelled,,2,10/12/2018,Affirmative,From 30-Dec-2018 to 05-Jan-2019," 
",Ice Climbing,beginner,73,3,Pending - Form not filled,Unknown,6000,NOK,0.1038,
20861,Martin,9/12/2018,,262,Sweden,387,Yes,#N/A,2_sold,2/03/2019,1,21/02/2018,Affirmative,From 28-Feb-2019 to 04-Mar-2019," 
",Heliskiing,intermediate,108,5,#NA,Organic,450,EUR,1,Wire Transfer
20849,Tom,9/12/2018,,66,United Kingdom,66,,652,1_cancelled,,9,25/03/2018,None,," 
",Snowshoeing,,21,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20844,,9/12/2018,,187,Poland,187,,666,1_cancelled,,4,25/03/2018,None,," 
",Heliskiing,,199,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20843,Patrik,9/12/2018,,253,Sweden,253,,564,1_cancelled,,14,11/02/2018,Affirmative,From 27-Dec-2019 to 10-Jan-2020," 
",Mountaineering,intermediate,44,4,Pending - Form not filled,Organic,7600,EUR,1,
20831,Louise,8/12/2018,,326,United Kingdom,326,,162,1_cancelled,,2,25/03/2018,None,," 
",Trail running,,21,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20829,Gail,8/12/2018,,153,Australia,153,,609,1_cancelled,,7,11/12/2018,Affirmative,From 26-May-2019 to 15-Jun-2019," 
",Hiking,intermediate,38,1,Pending - Form not filled,Organic,1375,CAD,0.667,
20828,Sebastian,8/12/2018,,46,Germany,46,,117,1_cancelled,,9,12/12/2018,Affirmative,From 12-May-2019 to 15-Jun-2019," 
",Hiking,intermediate,38,3,Pending - Form not filled,Referral,5300,CAD,0.667,
20827,,8/12/2018,,126,Germany,375,,715,1_cancelled,,3,25/03/2018,None,," 
",Heliskiing,,212,Unknown,Pending - Form not filled,Organic,to confirm,CHF,0.8788,
20826,,8/12/2018,,73,Slovakia,212,,48,1_cancelled,,14,19/12/2018,Negative,From 03-Jan-2019 to 21-Dec-2019," 
",Mountaineering,intermediate,10,1,Pending - Form not filled,Organic,to confirm,USD,0.879,
20823,,8/12/2018,,223,Canada,223,,377,1_cancelled,,7,25/03/2018,None,," 
",Heliskiing,,38,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20815,Suzie,8/12/2018,,116,Australia,116,,131,1_cancelled,,17,9/12/2018,Affirmative,From 03-Feb-2019 to 23-Feb-2019," 
",Hiking,First-timer,45,3,Pending - Form not filled,Organic,to confirm,USD,0.879,
20813,Calvin,8/12/2018,,223,,310,,675,1_cancelled,,4,15/12/2018,Affirmative,From 19-Jan-2019 to 26-Jan-2019," 
",,intermediate,38,3,Pending - Form not filled,web,1980,USD,0.879,
20809,Aaron,8/12/2018,,158,United States,158,Yes,#N/A,1_cancelled,,3,11/12/2018,Affirmative,From 03-Jan-2019 to 03-Jan-2019," 
",Heliskiing,beginner,232,1,Pending - Form not filled,Organic,1500,USD,0.879,
20804,Vivek,7/12/2018,,342,India,342,,136,1_cancelled,,3,25/03/2018,None,," 
",Mountaineering,,44,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20802,Vivek,7/12/2018,,342,United Kingdom,342,,141,1_cancelled,,3,8/12/2018,Affirmative,From 09-Dec-2018 to 13-Dec-2018," 
",Mountaineering,,44,3,Pending - Form not filled,Unknown,300,USD,0.879,
20795,,7/12/2018,,86,United States,418,,547,1_cancelled,,3,25/03/2018,None,," 
",Rock Climbing,,,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20793,Debbie,7/12/2018,,203,United States,203,,527,1_cancelled,,3,8/12/2018,Affirmative,From 21-Dec-2018 to 05-Jan-2019," 
",Heliskiing,intermediate,108,3,No available guide / Time response from guide,Organic,1080,EUR,1,
20791,Alex,7/12/2018,,223,,223,,193,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,38,Unknown,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20790,,7/12/2018,,79,,79,,516,1_cancelled,,3,25/03/2018,None,," 
",Mountaineering,,108,Unknown,Pending - Form not filled,Unknown,to confirm,EUR,1,
20779,,7/12/2018,,142,Norway,142,,214,1_cancelled,,12,25/03/2018,None,," 
",Mountaineering,,183,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20774,,7/12/2018,,171,United Arab Emirates,171,,456,1_cancelled,,,25/03/2018,None,," 
",Canyoning,,205,More than 20,Pending - Form not filled,Organic,to confirm,EUR,1,
20771,,7/12/2018,,350,Viet Nam,350,,75,1_cancelled,,3,25/03/2018,None,," 
",Hiking,,110,More than 20,Pending - Form not filled,Organic,to confirm,JPY,0.0077,
20769,Korey,7/12/2018,,1,United States,366,,55,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,142,More than 20,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20768,Leandro,7/12/2018,,83,,83,,414,1_cancelled,,,25/03/2018,None,," 
",Rock Climbing,,108,More than 20,Pending - Form not filled,Unknown,to confirm,EUR,1,
20741,,6/12/2018,,96,Martinique,389,,429,1_cancelled,,3,25/03/2018,None,," 
",Mountaineering,,,More than 20,Pending - Form not filled,Organic,to confirm,EUR,1,
20734,,6/12/2018,,126,United Kingdom,375,,715,1_cancelled,,3,25/03/2018,None,," 
",Heliskiing,,212,More than 20,Pending - Form not filled,Organic,to confirm,CHF,0.8788,
20732,Vicki,6/12/2018,,84,United Kingdom,84,,701,1_cancelled,,,25/03/2018,None,," 
",Mountaineering,,231,More than 20,Pending - Form not filled,Organic,to confirm,GBP,1.134,
20731,,6/12/2018,,274,United Arab Emirates,400,,130,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20726,Peter,6/12/2018,,219,United Kingdom,219,,183,1_cancelled,,1,6/12/2018,Affirmative,From 02-Jan-2019 to 05-Jan-2019," 
",Heliskiing,intermediate,74,3,Pending - Form not filled,Paid,402,EUR,1,
20716,,6/12/2018,,345,Canada,345,,5,1_cancelled,,7,9/12/2018,Affirmative,From 05-Jan-2019 to 14-Jan-2019," 
",Heliskiing,advanced,110,7,Pending - Form not filled,Organic,735000,JPY,0.0077,
20713,laura,6/12/2018,,219,United States,219,,179,1_cancelled,,1,6/12/2018,Affirmative,From 01-Jan-2019 to 04-Jan-2019," 
",Ice Climbing,,74,3,Pending - Form not filled,Organic,450,EUR,1,
20710,Sophia,5/12/2018,,41,Chile,41,,115,1_cancelled,,9,8/12/2018,Affirmative,From 11-Dec-2018 to 22-Dec-2018," 
",Hiking,intermediate,44,1,Pending - Form not filled,Referral,3000,USD,0.879,
20707,stef,5/12/2018,,188,Belgium,424,,465,1_cancelled,,1,11/12/2018,Affirmative,From 27-Dec-2018 to 29-Dec-2018," 
",Ice Climbing,beginner,212,3,Pending - Form not filled,Organic,760,CHF,0.8788,
20700,,5/12/2018,,11,Colombia,11,,418,1_cancelled,,1,25/03/2018,None,," 
",Rock Climbing,,48,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20696,Marc,5/12/2018,,142,,142,Yes,510,1_cancelled,,,25/03/2018,None,," 
",,,183,Unknown,Pending - Form not filled,manual,to confirm,USD,0.879,
20692,Lindsay,5/12/2018,,223,United States,223,,654,1_cancelled,,8,25/03/2018,None,From 09-Jan-2019 to 21-Jan-2019," 
",Mountaineering,,38,1,Pending - Form not filled,Organic,to confirm,USD,0.879,
20690,matteo,5/12/2018,,151,Italy,427,,647,1_cancelled,,6,6/12/2018,Affirmative,From 20-Apr-2019 to 27-Apr-2019," 
",Heliskiing,advanced,,4,Pending - Form not filled,Organic,14800,USD,0.879,
20686,,5/12/2018,,152,United Kingdom,152,,42,1_cancelled,,10,25/03/2018,None,," 
",Heliskiing,,,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20682,,5/12/2018,,57,Slovenia,57,,505,1_cancelled,,6,25/03/2018,None,," 
",Hiking,,174,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20681,Alberto,5/12/2018,,212,Argentina,212,,134,1_cancelled,,7,25/03/2018,None,," 
",Mountaineering,,10,Unknown,Too last minute request / Out of season,Referral,to confirm,ARS,0.0242,
20676,Karen,5/12/2018,,159,,159,,677,1_cancelled,,1,6/12/2018,Affirmative,From 18-Dec-2018 to 18-Dec-2018," 
",Hiking,,10,3,Pending - Form not filled,Unknown,340,USD,0.879,
20675,Rachith,5/12/2018,,69,United States,69,,186,1_cancelled,,2,5/12/2018,Affirmative,From 15-Dec-2018 to 30-Dec-2018," 
",Mountaineering,intermediate,63,1,Pending - Form not filled,Organic,650,USD,0.879,
20673,Cathryn,5/12/2018,,316,Australia,316,,560,1_cancelled,,1,6/12/2018,Affirmative,From 09-Jan-2019 to 12-Jan-2019," 
",Heliskiing,intermediate,74,3,Pending - Form not filled,Paid,380,EUR,1,
20671,Pusieki,5/12/2018,,61,Poland,61,,651,1_cancelled,,1,5/12/2018,Affirmative,From 02-Jan-2019 to 02-Jan-2019," 
",Snowshoeing,,200,3,Pending - Form not filled,Organic,249,EUR,1,
20668,,5/12/2018,,75,Singapore,75,,446,1_cancelled,,4,25/03/2018,None,," 
",Hiking,,108,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20660,,4/12/2018,,194,United States,194,,440,1_cancelled,,5,25/03/2018,None,," 
",Hiking,,,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20657,Marko,4/12/2018,,289,Slovenia,380,,432,1_cancelled,,,25/03/2018,None,," 
",Heliboarding,,200,Unknown,Pending - Form not filled,Referral,to confirm,EUR,1,
20656,Rogier,4/12/2018,,258,Netherlands,258,,387,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,212,Unknown,Pending - Form not filled,Organic,to confirm,CHF,0.8788,
20646,,4/12/2018,,151,United States,419,,38,1_cancelled,,,25/03/2018,None,," 
",Rock Climbing,,,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20640,Gabriel,4/12/2018,,308,Canada,308,,366,1_cancelled,,1,25/03/2018,None,," 
",Off-Piste Snowboarding,,110,Unknown,Pending - Form not filled,Organic,to confirm,JPY,0.0077,
20630,Cesc,4/12/2018,,42,,383,Yes,#N/A,1_cancelled,,1,10/12/2018,Affirmative,From 16-Dec-2018 to 16-Dec-2018," 
",,intermediate,205,1,Pending - Form not filled,web,250,EUR,1,
20629,,4/12/2018,,223,,223,,378,1_cancelled,,,25/03/2018,None,," 
",,,38,Unknown,Pending - Form not filled,web,to confirm,USD,0.879,
20628,,4/12/2018,,173,,173,,488,1_cancelled,,6,25/03/2018,None,," 
",,,63,Unknown,Pending - Form not filled,web,to confirm,USD,0.879,
20625,Brandon,4/12/2018,,272,Singapore,348,,146,1_cancelled,,2,7/12/2018,Affirmative,From 01-Mar-2019 to 06-Mar-2019," 
",Heliskiing,intermediate,110,1,Pending - Form not filled,Organic,40000,JPY,0.0077,
20620,,4/12/2018,,48,United States,388,,470,1_cancelled,,1,25/03/2018,None,," 
",Ice Climbing,,,Unknown,Pending - Form not filled,Referral,to confirm,USD,0.879,
20616,Douglas,3/12/2018,,79,United Kingdom,79,Yes,#N/A,2_sold,1/04/2019,4,6/02/2018,Affirmative,From 01-Jan-2019 to 31-Dec-2019," 
",Snowshoeing,advanced,108,1,#NA,Organic,1350,EUR,1,Wire Transfer
20607,,3/12/2018,,266,United States,266,,528,1_cancelled,,5,25/03/2018,None,," 
",Hiking,,205,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20597,,3/12/2018,,136,Viet Nam,136,,569,1_cancelled,,18,25/03/2018,None,," 
",Mountaineering,,10,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20596,,3/12/2018,,53,,432,,67,1_cancelled,,5,25/03/2018,None,," 
",Hiking,,,Unknown,Pending - Form not filled,Unknown,to confirm,EUR,1,
20584,Elly,2/12/2018,,223,,223,Yes,#N/A,1_cancelled,,,25/03/2018,None,," 
",,,38,Unknown,Pending - Form not filled,manual,to confirm,USD,0.879,
20579,,2/12/2018,,340,United States,434,,484,1_cancelled,,5,25/03/2018,None,," 
",Rock Climbing,,,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20576,Alberto,2/12/2018,,6,Brazil,6,,474,1_cancelled,,5,3/12/2018,Affirmative,From 13-Jan-2019 to 18-Jan-2019," 
",Ice Climbing,beginner,10,3,Pending - Form not filled,Organic,320,USD,0.879,
20575,Danny,2/12/2018,,30,,435,Yes,#N/A,1_cancelled,,5,14/12/2018,Affirmative,From 15-Jan-2019 to 18-Jan-2019," 
",,intermediate,74,3,Pending - Form not filled,web,420,EUR,1,
20562,Roland,2/12/2018,,30,Denmark,199,,34,1_cancelled,,2,11/12/2018,Affirmative,From 28-Dec-2018 to 02-Jan-2019," 
",Heliskiing,advanced,74,4,Pending - Form not filled,Paid,400,EUR,1,
20559,Christina,2/12/2018,,303,Australia,303,,538,1_cancelled,,,25/03/2018,None,," 
",Mountaineering,,10,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20555,,2/12/2018,,69,United States,69,,187,1_cancelled,,8,4/12/2018,Affirmative,From 17-Dec-2018 to 04-Jan-2019," 
",Mountaineering,intermediate,63,3,Pending - Form not filled,Paid,2980,USD,0.879,
20545,Mario,1/12/2018,,26,Switzerland,26,,553,1_cancelled,,6,4/12/2018,Affirmative,From 09-Dec-2018 to 24-Dec-2018," 
",Mountaineering,beginner,63,1,Pending - Form not filled,Organic,591,USD,0.879,
20541,Anthony,1/12/2018,,76,Belgium,76,,500,1_cancelled,,10,25/03/2018,None,," 
",Hiking,,212,Unknown,Pending - Form not filled,Referral,to confirm,USD,0.879,
20540,,1/12/2018,,133,United States,436,,225,1_cancelled,,5,25/03/2018,None,," 
",Heliskiing,,,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20539,Paul,1/12/2018,,337,United States,437,,632,1_cancelled,,8,5/12/2018,Affirmative,From 06-Jan-2019 to 20-Jan-2019," 
",Heliskiing,advanced,211,1,Pending - Form not filled,Organic,1875,EUR,1,
20533,,1/12/2018,,232,United States,357,,218,1_cancelled,,2,25/03/2018,None,," 
",Mountaineering,,200,Unknown,Pending - Form not filled,Referral,to confirm,EUR,1,
20532,MAGALIE,1/12/2018,,182,France,182,,123,1_cancelled,,5,1/12/2018,Affirmative,From 23-Dec-2018 to 07-Jan-2019," 
",Mountaineering,intermediate,231,1,Pending - Form not filled,Organic,1100,GBP,1.134,
20500,Phil,30/11/2018,,326,Belgium,326,,503,1_cancelled,,2,25/03/2018,None,," 
",Trail running,,21,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20499,Han,30/11/2018,,1,Mexico,1,,552,1_cancelled,,5,3/12/2018,Negative,From 01-Dec-2018 to 01-Dec-2018," 
",Mountaineering,beginner,142,1,Pending - Form not filled,Organic,to confirm,USD,0.879,
20493,Gola,30/11/2018,,2,Poland,2,,424,1_cancelled,,5,1/12/2018,Affirmative,From 16-Dec-2018 to 21-Dec-2018," 
",Rock Climbing,beginner,232,3,Pending - Form not filled,Organic,72,USD,0.879,
20492,Pavol,30/11/2018,,200,Czech Republic,200,,166,1_cancelled,,5,30/11/2018,Affirmative,"From 01-Dec-2018 to 01-Dec-2018
From 03-Dec-2018 to 07-Dec-2018"," 
",Via Ferrata,beginner,205,1,Pending - Form not filled,Organic,150,EUR,1,
20490,Lydia,30/11/2018,,251,,439,,600,1_cancelled,,2,3/12/2018,Affirmative,From 31-Dec-2018 to 01-Jan-2019," 
",Rock Climbing,,10,3,Pending - Form not filled,Unknown,600,USD,0.879,
20487,Eddy,30/11/2018,,116,United Arab Emirates,429,,546,1_cancelled,,5,30/11/2018,Affirmative,From 09-Dec-2018 to 10-Dec-2018," 
",Ice Climbing,intermediate,45,3,Pending - Form not filled,Organic,400,EUR,1,
20477,Nastassia,29/11/2018,,124,Belgium,124,,80,1_cancelled,,,25/03/2018,None,," 
",Hiking,,177,Unknown,No available guide / Time response from guide,Organic,to confirm,EUR,1,
20473,Don,29/11/2018,,320,United States,362,,469,1_cancelled,,5,25/03/2018,None,From 21-Jan-2019 to 22-Jan-2019," 
",Ice Climbing,intermediate,110,4,Pending - Form not filled,Organic,to confirm,JPY,0.0077,
20469,,29/11/2018,,203,United Kingdom,203,,527,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,108,Unknown,Pending - Form not filled,Referral,to confirm,EUR,1,
20463,Michel,29/11/2018,,347,United Kingdom,347,,385,1_cancelled,,2,6/12/2018,Affirmative,From 22-Dec-2018 to 27-Dec-2018," 
",Heliskiing,,212,3,Pending - Form not filled,Organic,1160,CHF,0.8788,
20461,Ingeborg,29/11/2018,,249,,249,Yes,623,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,166,Unknown,Pending - Form not filled,Unknown,to confirm,USD,0.879,
20459,Renaud,29/11/2018,,34,Belgium,34,,504,1_cancelled,,,25/03/2018,None,," 
",Heliskiing,,74,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20450,Gustavo,28/11/2018,,197,Mexico,197,,408,1_cancelled,,5,28/11/2018,Affirmative,From 08-Dec-2018 to 13-Dec-2018," 
",Mountaineering,intermediate,10,4,Pending - Form not filled,Organic,1980,USD,0.879,
20446,Jim,28/11/2018,,137,United Kingdom,137,,148,1_cancelled,,7,25/03/2018,None,," 
",Heliskiing,,80,Unknown,Pending - Form not filled,Referral,to confirm,EUR,1,
20442,Ashley,28/11/2018,,44,United States,44,,165,1_cancelled,,5,4/12/2018,Affirmative,From 17-Dec-2018 to 22-Dec-2018," 
",Canyoning,beginner,21,4,Pending - Form not filled,Organic,2850,ARS,0.0242,
20433,,28/11/2018,,6,United States,6,,474,1_cancelled,,,25/03/2018,None,," 
",Ice Climbing,,10,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20431,,28/11/2018,,26,United States,11,Yes,#N/A,1_cancelled,,4,4/12/2018,Affirmative,"From 07-Jan-2019 to 12-Jan-2019
From 13-Jan-2019 to 22-Jan-2019"," 
",Mountaineering,intermediate,63,4,Pending - Form not filled,Organic,700,USD,0.879,
20427,Angelica,28/11/2018,,258,,424,Yes,#N/A,1_cancelled,,5,30/11/2018,Affirmative,From 22-Dec-2018 to 25-Dec-2018," 
",Heliskiing,beginner,212,4,Pending - Form not filled,Unknown,650,CHF,0.8788,
20425,Gerald,28/11/2018,,320,,362,,469,1_cancelled,,5,29/11/2018,Affirmative,From 20-Dec-2018 to 20-Dec-2018," 
",Ice Climbing,,110,3,Pending - Form not filled,Unknown,60000,JPY,0.0077,
20424,,28/11/2018,,45,Japan,45,,532,1_cancelled,,5,25/03/2018,None,," 
",Mountaineering,,110,Unknown,Pending - Form not filled,Organic,to confirm,JPY,0.0077,
20422,Dan,28/11/2018,,16,United Kingdom,16,,612,1_cancelled,,5,28/11/2018,Affirmative,From 30-Dec-2018 to 04-Jan-2019," 
",Heliskiing,intermediate,14,4,Pending - Form not filled,Referral,360,EUR,1,
20421,Taylor,28/11/2018,,178,United States,178,,215,1_cancelled,,3,28/11/2018,Affirmative,From 07-Dec-2018 to 23-Dec-2018," 
",Mountaineering,intermediate,174,4,Pending - Form not filled,Organic,650,USD,0.879,
20418,Thibault,28/11/2018,,292,France,292,,100,1_cancelled,,4,28/11/2018,Affirmative,From 29-Nov-2018 to 05-Dec-2018," 
",Hiking,beginner,174,3,Pending - Form not filled,Organic,900,USD,0.879,
20409,Leonie,27/11/2018,,155,Argentina,442,Yes,#N/A,1_cancelled,,5,29/11/2018,Affirmative,From 11-Dec-2018 to 11-Dec-2018," 
",Hiking,intermediate,10,3,Pending - Form not filled,Organic,300,USD,0.879,
20402,Derek,27/11/2018,,138,United States,138,,192,1_cancelled,,3,27/11/2018,Affirmative,From 12-Dec-2018 to 17-Dec-2018," 
",Mountaineering,advanced,10,3,Pending - Form not filled,Organic,3100,USD,0.879,
20401,Helmut,27/11/2018,,116,Germany,429,,554,1_cancelled,,29,5/12/2018,Negative,From 30-Mar-2019 to 29-Jun-2019," 
",Mountaineering,intermediate,45,3,Pending - Form not filled,Organic,to confirm,USD,0.879,
20395,Javier,27/11/2018,,68,South Africa,68,,196,1_cancelled,,16,28/11/2018,Affirmative,From 08-Dec-2018 to 23-Dec-2018," 
",Mountaineering,advanced,63,4,Pending - Form not filled,Organic,4195,USD,0.879,
20385,,27/11/2018,,281,Australia,281,,698,1_cancelled,,5,25/03/2018,None,," 
",Mountaineering,,205,Unknown,Pending - Form not filled,Organic,to confirm,EUR,1,
20383,Byeong,27/11/2018,,163,United States,163,,31,1_cancelled,,5,12/12/2018,Affirmative,From 18-Dec-2018 to 20-Dec-2018," 
",Rock Climbing,,26,4,Pending - Form not filled,Organic,100,USD,0.879,
20382,Steve,27/11/2018,,305,United States,421,,583,1_cancelled,,3,27/11/2018,Affirmative,From 18-Dec-2018 to 21-Dec-2018," 
",Hiking,intermediate,10,4,Pending - Form not filled,Organic,470,USD,0.879,
20379,,26/11/2018,,173,United States,173,,488,1_cancelled,,6,25/03/2018,None,," 
",Mountaineering,,63,Unknown,Pending - Form not filled,Organic,to confirm,USD,0.879,
20378,Yuval,26/11/2018,,195,Israel,195,,595,1_cancelled,,5,27/11/2018,Affirmative,From 04-Dec-2018 to 04-Dec-2018," 
",Snowshoeing,beginner,33,5,Pending - Form not filled,Referral,375,EUR,1,
20377,Mr,26/11/2018,,262,Sweden,262,,590,1_cancelled,,2,26/11/2018,Affirmative,From 26-Jun-2019 to 27-Sep-2019," 
",Mountaineering,beginner,108,4,Pending - Form not filled,Organic,600,EUR,1,
